Title,Published_date,Views,Likes,Comments
Ahmed Shahzad 50 against Islamabad United | 5 March | HBL PSL 2019,2019-03-06T14:37:03Z,9007,121,1
Short Highlights | Quetta Gladiators vs Islamabad United | 05 March | HBL PSL 2019,2019-03-06T14:32:52Z,7497,68,0
Waqar Younis Interview | 05 March | HBL PSL 2019,2019-03-06T14:23:54Z,4155,58,0
Match 26 - Post Match Press Conference: Quetta Gladiators vs Islamabad United | Ahmed Shehzad,2019-03-06T13:55:54Z,8127,222,24
Match 26 - Post Match Press Conference: Quetta Gladiators vs Islamabad United | Waqar Younis,2019-03-06T13:54:51Z,2118,37,1
Match 26: Full Match Highlights Quetta Gladiators vs Islamabad United | HBL PSL 4 | HBL PSL 2019 HD,2019-03-06T10:34:20Z,764419,5957,164
Match 25: Full Match Highlights Lahore Qalandars vs Peshawar Zalmi | HBL PSL 4 | HBL PSL 2019,2019-03-06T03:00:02Z,1336053,10145,271
Short Highlights | Lahore Qalandars vs Peshawar Zalmi | 05 March | HBL PSL 2019,2019-03-05T21:34:12Z,10666,90,3
Misbah-ul-Haq 50 against Lahore Qalandars | 5 March | HBL PSL 2019,2019-03-05T21:28:01Z,16214,223,8
Younis Khan Interview | 05 March | HBL PSL 2019,2019-03-05T21:27:56Z,10356,221,8
Shaheen Afridi 3 wickets vs Peshawar Zalmi | 05 March | HBL PSL 2019,2019-03-05T21:20:01Z,17849,314,22
Match 25 - Post Match Press Conference: Lahore Qalandars vs Peshawar Zalmi | Haris Sohail,2019-03-05T17:57:14Z,3822,74,0
Match 25 - Post Match Press Conference: Lahore Qalandars vs Peshawar Zalmi | Misbah-ul-Haq,2019-03-05T17:11:06Z,12103,326,40
Short Highlights | Multan Sultan vs Quetta Gladiators | 1 March | HBL PSL 2019,2019-03-05T16:44:11Z,5527,70,9
Dwayne Bravo Interview | 01 March | HBL PSL 2019,2019-03-05T16:38:53Z,8207,215,13
Short Highlights | Multan Sultan vs Karachi Kings | 4 March | HBL PSL 2019,2019-03-05T15:45:23Z,6396,55,6
Umer Khan Interview | 4 March | HBL PSL 2019,2019-03-05T15:37:03Z,5592,115,3
Short Highlights | Peshawar Zalmi Vs Quetta Gladiators | 4 March | HBL PSL 2019,2019-03-05T15:21:31Z,5148,48,2
Shane Watsom 63 against Peshawar Zalmi | 4 March | HBL PSL 2019,2019-03-05T15:01:26Z,2792,26,3
Kamran Akmal 50 against Quetta Gladiators | 4 March | HBL PSL 2019,2019-03-05T14:46:59Z,5650,49,2
Match 24: Full Match Highlights Multan Sultans Vs Karachi Kings | HBL PSL 4 | HBL PSL 2019,2019-03-05T07:00:02Z,585427,4543,126
Match 23: Full Match Highlights Peshawar Zalmi Vs Quetta Gladiators | HBL PSL 4 | HBL PSL 2019,2019-03-05T03:00:01Z,687011,5325,149
HBL PSL 4 | Match 24 Multan Sultans Vs Karachi Kings Post Match Press Conference | Mohammad Abbas,2019-03-04T21:21:00Z,4412,77,6
HBL PSL 4 | Match 24 Multan Sultans Vs Karachi Kings Post Match Press Conference | Usman Shinwari,2019-03-04T21:18:04Z,8186,195,18
HBL PSL 4 | Match 23 Peshawar Zalmi Vs Quetta Gladiators Post Match Press Conference | Wayne Madsen,2019-03-04T16:50:11Z,5916,102,5
HBL PSL 4 | Match 23 Peshawar Zalmi Vs Quetta Gladiators Post Match Press Conference | Shane Watson,2019-03-04T16:13:58Z,18996,347,28
Kieron Pollard against Multan Sultans | 28th Feb | HBL PSL 2019,2019-03-02T15:06:54Z,16829,178,7
Umer Amin 50 against Multan Sultans | 28th Feb | HBL PSL 2019,2019-03-02T15:03:12Z,3908,47,1
Sandeep Lamichhane 4 wickets vs Quetta Gladiators | 27th Feb | HBL PSL 2019,2019-03-02T14:58:47Z,18122,293,11
Samit Patel Catch |  Interview | 26th Feb | HBL PSL 2019,2019-03-02T14:53:46Z,5885,67,1
Chris Green Interview | 28th Feb | HBL PSL 2019,2019-03-02T14:35:59Z,7630,109,6
Aqib Javed Interview | 27th Feb | HBL PSL 2019,2019-03-02T14:32:59Z,3079,41,7
Mohammad Ilyas Interview | 26th Feb | HBL PSL 2019,2019-03-02T14:28:41Z,7565,182,7
Nauman Ali Interview | 26th Feb | HBL PSL 2019,2019-03-02T14:27:30Z,10883,277,4
Chris Jordan Interview | 24th Feb | HBL PSL 2019,2019-03-02T14:06:11Z,1709,33,4
Johnson Charles Interview | 24th Feb | HBL PSL 2019,2019-03-02T14:03:41Z,1066,28,3
Faheem Ashraf Interview | 23rd Feb | HBL PSL 2019,2019-03-02T13:56:00Z,4378,84,3
Johnson Charles 50 against Peshawar Zalmi | 24th Feb | HBL PSL 2019,2019-03-02T13:45:00Z,2414,39,1
Imam-ul-Haq 50 against Multan Sultans | 24th Feb | HBL PSL 2019,2019-03-02T13:15:00Z,3104,43,1
Imam-ul-Haq catch of Johnson Charles | 24th Feb | HBL PSL 2019,2019-03-02T12:45:07Z,17796,264,18
Faheem Ashraf 3 Wickets against Karachi Kings | 23rd Feb 2019 | HBL PSL 4 | HBL PSL 2019,2019-03-02T12:39:32Z,3230,61,1
Luke Ronchi 50 Against Karachi Kings | 23rd Feb 2019 | HBL PSL 4 | HBL PSL 2019,2019-03-02T12:28:38Z,7717,186,18
Match 22: Full Match Highlights Multan Sultans Vs Quetta Gladiators | HBL PSL 4 | HBL PSL 2019,2019-03-02T08:40:40Z,885575,5777,202
Sir Viv Richards Interview | 23rd Feb | HBL PSL 2019,2019-03-02T06:21:32Z,7849,119,10
Match 21: Full Match Highlights Peshawar Zalmi vs Islamabad United | HBL PSL 4 | HBL PSL 2019,2019-03-02T06:05:08Z,1242531,11041,442
HBL PSL 4 | Match 22 Multan Sultans Vs Quetta Gladiators Post Match Press Conference | DJ Bravo,2019-03-01T21:24:12Z,4397,73,4
HBL PSL 4 | Match 22 Multan Sultans Vs Quetta Gladiators Post Match Press Conference | Shoaib Malik,2019-03-01T21:21:11Z,12214,151,22
HBL PSL 4 | Match 21 Islamabad United Vs Peshawar Zalmi Post Match Press Conference | Dean Jones,2019-03-01T17:22:32Z,2978,47,3
HBL PSL 4 | Match 21 Islamabad United Vs Peshawar Zalmi Post Match Press Conference | Liam Dawson,2019-03-01T17:19:10Z,11996,355,15
Best Moments Of PSL3 | Top Moments | HBL PSL 2018,2019-03-01T11:11:35Z,18698,683,49
Match 20: Full Match Highlights Lahore Qalandars Vs Karachi Kings | HBL PSL 4 | HBL PSL 2019,2019-03-01T07:00:05Z,1315937,11210,261
Match 19: Full Match Highlights Multan Sultans vs Peshawar Zalmi | HBL PSL 4 | HBL PSL 2019,2019-03-01T02:33:54Z,1268082,9540,243
HBL PSL 4 | Match 20 Lahore Qalandars Vs Karachi Kings Post Match Press Conference | Iftikhar Ahmed,2019-02-28T21:17:31Z,3840,86,8
HBL PSL 4 | Match 20 Lahore Qalandars Vs Karachi Kings Post Match Press Conference | Haris Rauf,2019-02-28T21:17:31Z,7429,115,6
Press Conference Chairman PCB at Dubai International Stadium,2019-02-28T16:27:26Z,5461,203,19
Match 18: Full Match Highlights Karachi Kings vs Islamabad United | HBL PSL 4 | HBL PSL 2019,2019-02-28T11:21:14Z,1011089,9020,121
HBL PSL 4 | Match 18 Karachi Kings vs Islamabad United Post Match Press Conference | Amad Butt,2019-02-28T10:58:08Z,5769,139,8
HBL PSL 4 | Match 18 | Karachi Kings vs Islamabad United Post Match Press Conference | Mickey Arthur,2019-02-28T10:55:00Z,4431,120,14
Match 17: Full Match Highlights Lahore Qalandars vs Quetta Gladiators | HBL PSL 4 | HBL PSL 2019,2019-02-28T03:00:00Z,1155226,8956,279
Match 16: Full Match Highlights Multan Sultans vs Islamabad United | HBL PSL 4 | HBL PSL 2019,2019-02-27T06:30:00Z,723142,5521,186
HBL PSL 4 | Match 16 Multan Sultans v Islamabad United Post Match Press Conference | Nauman Ali,2019-02-26T21:24:21Z,9023,146,13
HBL PSL 4 | Match 16 Multan Sultans v Islamabad United Post Match Press Conference | Dean Jones,2019-02-26T21:07:51Z,5541,128,18
HBL Pakistan Super League trophy handed over to TCS | HBL PSL 2019,2019-02-26T15:24:39Z,3474,74,11
Top 3 Amazing Hat tricks of PSL History | PSL,2019-02-25T10:38:01Z,143562,1689,60
Match 15: Full Match Highlights Quetta Gladiators vs Karachi Kings | HBL PSL 4 | HBL PSL 2019,2019-02-25T07:00:04Z,3346298,29476,1337
Match 14: Full Match Highlights Peshawar Zalmi vs Multan Sultans | HBL PSL 4 | HBL PSL 2019,2019-02-25T02:00:02Z,1686888,11316,369
HBL PSL 4 | Match 15 Quetta Gladiators vs Karachi Kings Post Match Press Conference | Colin Ingram,2019-02-24T21:06:34Z,29928,714,102
HBL PSL 4 | Match 15 Quetta Gladiators vs Karachi Kings Post Match Press Conference | Sarfraz,2019-02-24T21:06:29Z,15971,354,30
Match 13: Full Match Highlights Islamabad United vs Karachi Kings | HBL PSL 4 | HBL PSL 2019,2019-02-24T07:00:07Z,734814,5543,202
Match 12: Full Match Highlights Quetta Gladiators vs Lahore Qalandars | HBL PSL 4 | HBL PSL 2019,2019-02-24T02:00:02Z,7882438,65401,1908
HBL PSL 4 | Match 13 Islamabad United Vs Karachi Kings Post Match Press Conference | Samit Patel,2019-02-23T20:55:06Z,29035,96,9
HBL PSL 4 | Match 13 Islamabad United Vs Karachi Kings Post Match Press Conference | Mickey Arthur,2019-02-23T20:52:09Z,47026,108,8
"Johan Botha, Coach Multan Sultan Interview | 20th Feb | HBL PSL 2019",2019-02-23T18:27:22Z,4438,43,1
Mohammad Irfan JNR Interview | 20th Feb | HBL PSL 2019,2019-02-23T18:27:09Z,5708,97,4
Rilee Rossouw Interview | 20th Feb | HBL PSL 2019,2019-02-23T18:25:26Z,4811,114,1
Ali Tareen Interview | Match 2 | 15th Feb | HBL PSL 2019,2019-02-23T17:02:10Z,42102,788,31
"Wasim Khan, Managing Director of Pakistan Cricket Board Interview | 16th Feb | HBL PSL 2019",2019-02-23T17:02:03Z,10098,196,5
Sana Mir Interview | 16th Feb | HBL PSL 2019,2019-02-23T16:57:31Z,71329,1019,30
Anton Devcich Interview | 16th Feb | HBL PSL 2019,2019-02-23T16:56:53Z,19520,115,5
Ali Shafiq Interview | 16th Feb | HBL PSL 2019,2019-02-23T16:56:41Z,1812,39,0
Ali Naqvi - Owner Islamabad United Interview | 16th Feb | HBL PSL 2019,2019-02-23T16:56:36Z,4754,91,1
Umer Khan Interview | 16th Feb | HBL PSL 2019,2019-02-23T16:55:25Z,13876,440,20
"Sagheer Mufti, COO HBL Interview | 16th Feb | HBL PSL 2019",2019-02-23T16:54:50Z,1212,17,0
Mohammad Irfan Interview | 16th Feb | HBL PSL 2019,2019-02-23T16:53:47Z,2704,56,1
Rahat Ali Interview | 16th Feb | HBL PSL 2019,2019-02-23T16:53:42Z,1457,34,0
Luke Ronchi Interview | 16th Feb | HBL PSL 2019,2019-02-23T16:53:15Z,5638,25,0
Mansha Pasha Interview | Match 2 | 15th Feb | HBL PSL 2019,2019-02-23T16:42:59Z,22959,394,8
Mickey Arthur Interview | Match 2 | 15th Feb | HBL PSL 2019,2019-02-23T16:42:49Z,1439,34,0
Younis Khan Interview | Match 2 | 15th Feb | HBL PSL 2019,2019-02-23T16:42:33Z,3976,117,3
HBL PSL 4 | Match 12 Quetta Gladiators vs Lahore Qalandars Post Match Press Conference | Sarfraz,2019-02-23T16:29:51Z,5484,120,15
HBL PSL 4 | Match 12 Quetta Gladiators vs Lahore Qalandars Post Match Press Conference | Sandeep,2019-02-23T16:27:43Z,15667,433,34
Match 11: Full Match Highlights Islamabad United vs Peshawar Zalmi | HBL PSL 4 | HBL PSL 2019,2019-02-23T09:18:10Z,896188,7170,264
Match 10: Full Match Highlights Multan Sultans Vs Lahore Qalandars | HBL PSL 4 | HBL PSL 2019 | MA2,2019-02-23T07:08:04Z,8838962,93268,3393
HBL PSL 4 | Match 10 Multan Sultans Vs Lahore Qalandars Post Match Press Conference | James Vince,2019-02-22T17:16:50Z,18089,171,16
HBL PSL 4 | Match 10 Multan Sultans Vs Lahore Qalandars Post Match Press Conference | David Wiese,2019-02-22T17:14:55Z,21755,421,40
Match 9: Full Match Highlights Peshawar Zalmi vs Karachi Kings | HBL PSL 4 | HBL PSL 2019,2019-02-22T09:17:13Z,1260301,11305,529
HBL PSL 4 | Match 9 Karachi Kings vs Peshawar Zalmi Post Match Press Conference | Sikandar Raza,2019-02-21T21:56:23Z,9529,152,12
HBL PSL 4 | Match 9 Karachi Kings vs Peshawar Zalmi Post Match Press Conference | Imam-ul-Haq,2019-02-21T21:56:18Z,11450,161,20
HBL PSL 4 | Match 8 Quetta Gladiators vs Multan Sultan Post Match Press Conference | Shane Watson,2019-02-21T21:56:14Z,6192,172,17
HBL PSL 4 | Match 8 Quetta Gladiators vs Multan Sultan Post Match Press Conference | Shan Masood,2019-02-21T21:56:10Z,2327,49,8
Match 8: Full Match Highlights Quetta Gladiators vs Multan Sultans | HBL PSL 4 | HBL PSL 2019,2019-02-21T06:30:00Z,1210986,10395,622
HBL PSL 2019 Opening Ceremony Full HD | HBL PSL 4,2019-02-18T19:33:30Z,700256,14034,1093
Junoon Opening Ceremony Performance | HBL PSL 2019 | HBL PSL,2019-02-18T10:54:43Z,16230,332,21
Opening Ceremony Fireworks | HBL PSL 2019 | HBL PSL,2019-02-18T10:47:27Z,16227,459,19
Fawad Khan and Young Desi Performance | Opening Ceremony | HBL PSL 2019 | HBL PSL,2019-02-18T10:45:04Z,65381,1878,76
Boney M. Performance | Opening Ceremony | HBL PSL 2019 | HBL PSL,2019-02-18T10:44:16Z,10269,235,26
Marching Band Act at the Opening Ceremony | HBL PSL 2019 | HBL PSL,2019-02-18T10:40:04Z,13842,450,74
Match 6: Full Match Highlights Islamabad United vs Quetta Gladiators | HBL PSL 4 | 2019,2019-02-17T23:47:50Z,1064496,8240,246
Match 7: Full Match Highlights Lahore Qalandars vs Peshawar Zalmi | HBL PSL 4 | 2019,2019-02-17T23:29:12Z,5264432,41209,1033
Match 5: Full Match Highlights Lahore Qalandars vs Karachi Kings | HBL PSL 4 | 2019,2019-02-17T07:47:52Z,1490066,14658,517
Match 4: Full Match Highlights Islamabad United vs Multan Sultans | HBL PSL 4 | 2019,2019-02-17T01:00:00Z,1203095,9624,524
Match 3: Full Match Highlights Quetta Gladiators vs Peshawar Zalmi | HBL PSL 4 | 2019,2019-02-16T11:36:48Z,1641308,10907,453
Match 2: Full Match Highlights Karachi Kings v Multan Sultan | HBL PSL 4 | 2019,2019-02-16T08:08:30Z,2108327,17186,443
HBL PSL 4 | Match 3 Quetta Gladiators vs Peshawar Zalmi Post Match Press Conference | Sarfaraz Ahmed,2019-02-15T22:22:48Z,79780,478,36
HBL PSL 4 | Match 3 - Quetta Gladiators vs Peshawar Zalmi | Post Match Press Conference | Wahab Riaz,2019-02-15T22:21:12Z,14218,295,33
HBL PSL 2019 | Match 2 Multan Sultans vs. Karachi Kings | Post Match Press Conference | Chris Green,2019-02-15T16:53:52Z,13263,270,4
HBL PSL 2019 | Match 2 Multan Sultans vs Karachi Kings | Post Match Press Conference | Mickey Arthur,2019-02-15T16:52:00Z,12059,365,18
Match 1: Full Match Highlights Lahore Qalandars v Islamabad United | HBL PSL 4 | 2019,2019-02-15T09:30:26Z,1964064,20783,829
Scenes from the Grand Opening Ceremony of HBL PSL 2019,2019-02-14T20:49:44Z,114929,4407,295
"Some glimpses of the ""Pakistan Trophy"" unveil event with our captains",2019-02-13T14:34:54Z,79116,3896,316
HBL PSL 2019 Opening Ceremony artists press conference | HBL PSL 2019,2019-02-13T12:26:18Z,91913,1903,228
HBL PSL 2019 Trophy Unveiling Ceremony and Captains' Press Conference | HBL PSL,2019-02-12T15:48:15Z,70496,2167,274
Meet The Pakistan Trophy | HBL PSL 2019 Trophy Unveiling,2019-02-12T12:38:14Z,174887,8608,1026
Khel Deewano Ka | Colin Ingram talks about Karachi Kings and HBLPSL,2019-02-08T09:54:26Z,39754,1791,211
Carlos Brathwaite is excited to make his debut this year for Lahore Qalandars,2019-02-06T14:22:17Z,32495,1788,153
Get Your HBL PSL 2019 Tickets Now,2019-02-06T11:33:12Z,23912,1065,94
Promo | HBL Pakistan Super League 2019 Opening Ceremony | HBL PSL,2019-02-04T11:05:34Z,145218,5053,400
Khel Deewano Ka - Daren Sammy talks about HBL PSL and Peshawar Zalmi,2019-02-04T05:09:08Z,78153,3864,396
Quetta Gladiators star all-rounder Shane Watson talks all things #HBLPSL.,2019-02-01T17:49:09Z,46325,2575,131
Meet the team behind HBL PSL 2019 Anthem - Khel Deewano Ka | HBL PSL,2019-01-31T09:51:10Z,16404,654,70
HBL PSL 2019 TVC | Bat Grip,2019-01-30T16:11:03Z,264625,1585,70
HBL PSL 2019 TVC | Third Umpire,2019-01-30T16:11:03Z,96227,1741,79
HBL PSL 2019 TVC | Cricket Helmet,2019-01-30T16:11:02Z,168300,1446,38
HBL PSL 2019 TVC | Batting Gloves,2019-01-30T16:11:02Z,157457,1400,47
Making of HBL PSL 2019 Anthem - Khel Deewano Ka,2019-01-29T14:39:24Z,95583,4196,384
HBL PSL – through the eyes of the pundits | Danny Morrison,2019-01-28T07:17:27Z,44254,3368,200
HBL PSL – through the eyes of the pundits | Alan Wilkins,2019-01-28T07:17:27Z,48396,3720,271
HBL PSL 2019 Anthem | Khel Deewano Ka Official Song | Fawad Khan ft. Young Desi | PSL 4 | MA1,2019-01-18T15:56:01Z,17040612,228258,23443
Ali Khan Tareen and Taimoor Malik talk about the motivation behind buying the Sixth Team,2018-12-22T07:37:56Z,52606,1937,243
Sarfaraz Ahmed is keen on taking the next big step at the HBL PSL 2019,2018-12-14T11:06:26Z,39816,1315,106
Karachi Kings captain Imad Wasim makes his intentions clear | PSL,2018-12-14T10:38:06Z,22513,896,138
Mohammad Hafeez is hoping to make a big impact in the HBL PSL 2019,2018-12-14T10:29:31Z,22733,1263,129
Imad Wasim and Luke Ronchi talk about playing at the HBL PSL,2018-12-11T11:21:21Z,19514,696,75
Mentor of Lahore Qalandars Shoaib Akhtar talks about HBL PSL and his team | PSL,2018-12-05T11:01:23Z,37052,1186,80
HBL PSL Player Draft 2018 | PSL Season 4,2018-11-20T16:08:41Z,658982,10054,737
Shadab Khan has a special message for all the HBL PSL fans | PSL,2018-11-18T09:49:01Z,27408,1019,79
Looks like Captain Gladiator Sarfaraz has his list prepared for PSL 2018,2018-11-17T14:15:01Z,15880,541,28
Zalmi's very own Hasan Ali with his PSL Draft 2018 message | PSL,2018-11-17T13:30:00Z,17029,633,101
Here is an important Message for our fans from AB de Villiers,2018-11-17T13:29:40Z,124331,2944,208
PSL Draft 2018 | Which team is going to get the Champion Dwayne Bravo,2018-11-16T11:35:56Z,36974,1257,64
Kieron Pollard has his eyes on the HBL PSL Draft 2018,2018-11-15T17:49:20Z,28400,1440,137
Umaid Asif on his his wicket taking celebrations and that dropped catch |  PSL,2018-10-26T06:46:33Z,50542,1123,31
All that you may want to know about the PSL players category allocation and retention,2018-10-05T09:58:41Z,35076,1767,247
WAIT OVER: AB de Villiers joins Pakistan Super League!,2018-09-07T10:18:03Z,60677,3982,566
Kelvin Watt MD Nielsen Sports shares his thoughts on the research conducted on the league.,2018-07-04T11:01:51Z,13082,355,2
Mr & Miss Cool & Cool | Episode 6 | JP Duminy and Sue Duminy | HBL PSL,2018-04-24T09:56:40Z,73551,1416,58
Mr & Miss Cool & Cool Episode 5 | Hasan Ali and Zainab Abbas | HBL PSL,2018-04-13T06:08:12Z,245435,3844,171
Mr & Miss Cool & Cool Episode 4 | Tymal Mills and India-Kate McLaven | HBL PSL,2018-04-06T10:23:14Z,53307,729,34
Mr & Miss Cool & Cool Episode 3 | Ravi Bopara and Sonia Hussain | HBL PSL,2018-03-30T11:34:48Z,77463,821,25
TUC on the Field - Ep 6 with Imad Wasim | HBL PSL 2018,2018-03-29T07:08:19Z,40667,789,51
Chris Jordan Wickets | Peshawar Zalmi Vs Islamabad United  | Final | 25 March | HBL PSL 2018,2018-03-27T12:21:28Z,14305,103,9
Luke Ronchi Batting | Peshawar Zalmi Vs Islamabad United  | Final | 25 March | HBL PSL 2018,2018-03-27T12:21:25Z,14852,137,3
Luke Ronchi Batting | Peshawar Zalmi Vs Islamabad United  | Final | 25 March | HBL PSL 2018,2018-03-27T12:21:20Z,55554,433,5
Shadab Khan Wickets | Peshawar Zalmi Vs Islamabad United  | Final | 25 March | HBL PSL 2018,2018-03-27T12:21:14Z,4794,57,5
Chris Jordan Batting | Peshawar Zalmi Vs Islamabad United  | Final | 25 March | HBL PSL 2018,2018-03-27T12:21:10Z,51428,450,10
Highlights Innings 1 | Peshawar Zalmi Vs Islamabad United  | Final | 25 March | HBL PSL 2018,2018-03-27T12:21:05Z,5022,52,0
"Shehzad Roy Performance on Closing Ceremony | Lo Phir Say Miley, De Dhana Dan | HBL PSL 2018",2018-03-27T11:48:55Z,272793,4174,164
JP Duminy Moments on Closing Ceremony | HBL PSL 2018,2018-03-27T11:37:51Z,29098,737,22
Chris Jordan Interview | Peshawar Zalmi Vs Islamabad United | Final | 25 March | HBL PSL 2018,2018-03-27T11:31:37Z,2824,46,5
Shadab Khan Interview | Peshawar Zalmi Vs Islamabad United | Final | 25 March | HBL PSL 2018,2018-03-27T11:30:47Z,3129,51,4
Fawad Khan Interview | Peshawar Zalmi Vs Islamabad United | Final | 25 March | HBL PSL 2018,2018-03-27T11:30:26Z,4854,91,3
Najam Sethi Speech on Closing Ceremony | HBL PSL 2018,2018-03-27T11:20:57Z,5614,107,15
Daren Sammy Moments on Closing Ceremony | HBL PSL 2018,2018-03-27T11:20:19Z,113305,1938,45
Luke Ronchi Interview | Peshawar Zalmi Vs Islamabad United | Final | 25 March | HBL PSL 2018,2018-03-27T11:16:21Z,3961,74,2
Cake Cast Interview | Peshawar Zalmi Vs Islamabad United | Final | 25 March | HBL PSL 2018,2018-03-27T11:15:58Z,2528,36,1
Full Highlights | Peshawar Zalmi Vs Islamabad United  | Final | 25 March | HBL PSL 2018,2018-03-27T10:40:43Z,2850881,24863,964
Short Highlights | Peshawar Zalmi Vs Islamabad United  | Final | 25 March | HBL PSL 2018,2018-03-27T09:15:21Z,74987,729,32
Full Highlights | Karachi Kings Vs Peshawar Zalmi  | Eleminator 2 | 21 March | HBL PSL 2018,2018-03-27T09:11:37Z,1219927,10765,227
"Ali Zafar Performance on Closing Ceremony |Dil Se Jaan Laga De , Ab Seti Baja Gi | HBL PSL 2018",2018-03-27T09:08:14Z,404504,9309,269
Islamabad United  Fours | Peshawar Zalmi Vs Islamabad United | Final | 25 March | HBL PSL 2018,2018-03-27T09:05:34Z,613,9,2
Islamabad United  Sixes | Peshawar Zalmi Vs Islamabad United  | Final | 25 March | HBL PSL 2018,2018-03-27T09:05:32Z,762,16,1
Islamabad United Fall Of Wickets| Peshawar Zalmi Vs Islamabad United | Final | 25 Mar |HBL PSL 2018,2018-03-27T09:05:25Z,2976,30,2
Peshawar Zalmi Fall Of Wickets | Peshawar Zalmi Vs Islamabad United | Final |25 March | HBL PSL 2018,2018-03-27T09:05:22Z,4234,77,13
